barcode_29 0.9933510638297872 0.8929906755993713 0.9405010969700054 0.8876848237221626
barcode_30 0.9827420901246404 0.8186030989114625 0.8931944030530119 0.8070020656895834
barcode_31 0.8943661971830986 0.7360840874229182 0.8075422259618371 0.6772082362523915
barcode_32 0.9150668993600931 0.9156994724395124 0.9153830766153231 0.8439690151235706
barcode_33 0.8944563097780667 0.9990458015267175 0.9438625028171636 0.8936928244048171
barcode_34 0.8847790689068167 1.0 0.9388676726126781 0.8847790689068167
barcode_35 0.8444152146175409 0.9864583333333333 0.9099267682196901 0.8347391181541038
barcode_36 0.889239613939653 0.9837476099426387 0.9341092493585793 0.8763649077510623
barcode_37 0.9308294717086569 0.9801816680429397 0.9548683053323446 0.9136344349751885
barcode_38 0.9982788296041308 0.9589148482278254 0.9782009856472534 0.9573320896838894
barcode_39 1.0 0.9435173299101413 0.9709379128137384 0.9435173299101413
barcode_40 0.9956803455723542 0.6491390408754425 0.785903899076983 0.6473160555243521
barcode_41 0.9837328767123288 0.9319522476961923 0.9571427515967802 0.9178080250794803
barcode_42 0.9886947584789312 0.9577496318114875 0.9729762079314875 0.9473745549475844
barcode_43 0.9279731993299832 0.9356236720409948 0.9317827322537005 0.872278290557458
barcode_44 0.9972047519217331 0.8561025651224226 0.9212822268829631 0.8540530710093411
barcode_45 0.9294472960326688 0.8985165954343708 0.9137202588796471 0.841146368003942
barcode_46 0.9768982630272953 0.8611787095115963 0.9153958164395267 0.8439906744915187
barcode_47 0.9601990049751243 0.8275318548564878 0.8889428285567126 0.8000873865041136
barcode_48 0.8550458715596331 0.8464045396871197 0.8507032618111919 0.7401946194955938
barcode_49 0.8814429705518815 0.9793205317577548 0.9278075344486869 0.8653367415444534
barcode_50 0.8668101121097596 0.979106628242075 0.9195425856879745 0.8510678658015295
barcode_51 0.8913043478260869 0.948051948051948 0.9188027628549501 0.8498012492901761
barcode_52 0.9347622036380496 0.8954171721986307 0.9146667699466356 0.8427520181075288
barcode_53 0.8596185418651316 0.9755710440963357 0.9139316883956471 0.8415047917617413
barcode_54 0.8482999660780975 1.0 0.9179245594838189 0.8482999660780975
barcode_55 0.9855072463768116 0.8336345776031434 0.9032312997573332 0.8235385451440106
barcode_56 0.9827444535743632 0.7528392857142857 0.8525646048883081 0.7430175228343195
barcode_57 0.9799713471782635 0.9638336347197106 0.9718355022937927 0.945214024080697
barcode_58 0.8654096416900431 0.9706257982120051 0.9150029525471214 0.843322988477404
barcode_59 0.990210843373494 0.8916678219045151 0.9383592706883046 0.8838764798489606
barcode_60 0.9216732542819499 1.0 0.9592403414349868 0.9216732542819499
barcode_61 0.993859649122807 0.7299577731549042 0.8417081379112813 0.7266805245384788
barcode_62 0.9604591836734694 0.9449222799364886 0.9526273861226726 0.909540094423596
barcode_63 0.8705278285661161 0.9549180327868853 0.9107722547569352 0.8361632897569035
barcode_64 1.0 0.8602625454954551 0.9248829393233159 0.8602625454954551
barcode_65 0.985239852398524 0.912898239362817 0.9476905084077325 0.900581545619023
barcode_66 1.0 0.8756716628959276 0.9337152980644189 0.8756716628959276
barcode_67 1.0 0.09125684324706658 0.16725089755319045 0.09125684324706658
barcode_68 1.0 0.8417920966524037 0.9141011063978659 0.8417920966524037
barcode_69 0.9841269841269841 0.7712217320425555 0.8647627793347512 0.7617463236696912
barcode_70 0.9889196675900277 0.8821054599850411 0.9324636269298375 0.8734724646881448
barcode_71 1.0 0.1310257896261953 0.23169372586897316 0.1310257896261953
barcode_72 1.0 0.17232023978161876 0.2939815144942286 0.17232023978161876
barcode_73 0.9962406015037594 0.9233695342069727 0.9584219243851929 0.9201633049154476
